color,Director_Name,num_Critic_for_reviews,duration,director_Facebook_likes,actor_3_Facebook_likes,Actor_1_Facebook_likes,actor_1_name,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,language,country,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,real_domestic_gross,real_budget,profit,roi,genre_Music,genre_Crime,genre_Game-Show,genre_Horror,genre_Sci-Fi,genre_Documentary,genre_News,genre_Short,genre_War,genre_Drama,genre_Thriller,genre_Western,genre_Fantasy,genre_Film-Noir,genre_History,genre_Reality-TV,genre_Family,genre_Mystery,genre_Action,genre_Comedy,genre_Adventure,genre_Sport,genre_Biography,genre_Musical,genre_Animation,genre_Romance
1,1965,149.0,92.0,17.0,231.0,14000.0,369,48873,14617,1.0,105.0,11,61,2014.0,257.0,6.3,2.35,11000,3003952.1707049203,22303975.736685593,-19300023.565980673,-186.53176363636362,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1334,78.0,120.0,2.0,80.0,809.0,1664,5166,1651,1.0,27.0,13,19,2007.0,521.0,7.3,2.35,815,734350.795653642,18524418.716835503,-17790067.92118186,-196.03576875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,2015,288.0,116.0,108.0,120.0,23000.0,333,83171,24134,0.0,231.0,11,62,2013.0,820.0,6.8,2.35,17000,11669621.12257627,22665788.106817998,-10996166.984241728,-148.51438181818185,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2250,299.0,119.0,209.0,521.0,1000.0,1940,133367,3284,0.0,363.0,11,62,2007.0,896.0,7.3,2.35,0,56759940.833492525,28944404.245055474,27815536.58843705,-3.9001239999999875,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1776,27.0,101.0,88.0,812.0,957.0,2018,12278,4629,3.0,71.0,11,62,1996.0,821.0,6.5,1.85,758,34103237.09615678,32888148.50223072,1215088.5939260647,-96.30539069767443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,1442,155.0,117.0,89.0,442.0,12000.0,854,69980,13576,1.0,591.0,11,62,1999.0,541.0,7.2,2.35,0,35097063.49043818,30973292.31692677,4123771.1735114083,-86.6860418604651,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,699,168.0,87.0,0.0,548.0,22000.0,1538,89547,24324,0.0,199.0,11,62,2007.0,557.0,7.4,1.85,0,9933353.67963338,10419985.52821997,-486631.8485865891,-104.67017777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2139,60.0,96.0,8.0,199.0,533.0,1503,25086,1254,0.0,87.0,11,62,1993.0,219.0,4.8,1.85,1000,70856045.81314878,28236117.647058822,42619928.16608996,50.941176470588225,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
1,262,85.0,106.0,48.0,39.0,18000.0,1056,22649,18630,3.0,131.0,11,62,2001.0,558.0,6.3,1.85,0,54505993.551417276,28459328.06324111,26046665.488176167,-8.477580952380977,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1861,84.0,123.0,98.0,579.0,2000.0,742,52533,3994,1.0,235.0,11,21,2007.0,826.0,7.5,1.85,10000,42353342.93985046,24313299.5658466,18040043.374003857,-25.801747619047628,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2271,75.0,133.0,0.0,637.0,1000.0,1492,6067,6035,0.0,73.0,11,62,2010.0,912.0,6.0,1.85,0,41519296.94043273,22013336.023773707,-116486365.64581443,-185.5662025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,994,140.0,110.0,65.0,149.0,3000.0,493,80556,4089,1.0,184.0,11,62,2008.0,427.0,6.6,2.35,0,27699400.463737153,22294812.42713757,5404588.036599584,-75.75854,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,1251,85.0,104.0,52.0,484.0,711.0,830,13065,3162,1.0,253.0,11,62,1999.0,490.0,4.6,1.85,897,25581183.55107443,30252983.19327731,-4671799.64220288,-115.44244285714285,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1998,217.0,98.0,0.0,374.0,925.0,293,45992,1997,2.0,115.0,11,62,2009.0,472.0,7.1,2.35,7000,10550642.252459947,19018253.26167514,-8467611.009215195,-144.5236,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1201,131.0,120.0,0.0,886.0,1000.0,1223,15079,6212,1.0,79.0,11,62,2008.0,901.0,6.1,2.35,1000,18152837.584799096,23409553.048494447,-5256715.463695351,-122.45542857142857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,235,111.0,112.0,52.0,347.0,15000.0,793,11983,16692,3.0,147.0,11,62,2002.0,1000.0,6.7,2.35,365,9113271.243463036,28016381.3229572,-18903110.079494163,-167.47163333333336,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,391,11.0,114.0,19.0,842.0,1000.0,494,7748,3688,2.0,48.0,11,62,1982.0,883.0,5.8,2.35,0,173352206.2176166,87049170.98445596,86303035.23316063,-0.8571428571428473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,491,196.0,115.0,0.0,716.0,1000.0,869,77493,2990,0.0,527.0,11,10,1999.0,900.0,6.8,1.85,6000,4091956.5601380556,44659165.66626651,-40567209.106128454,-190.837364516129,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1037,148.0,90.0,2.0,807.0,16000.0,746,24969,19952,0.0,258.0,11,62,2006.0,1000.0,4.7,2.35,0,24118914.162098218,23810218.253968254,308695.908129964,-98.70351499999998,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,121.0,105.0,163.0,338.0,1000.0,98,30058,2505,2.0,236.0,11,62,2003.0,409.0,5.5,2.35,800,172884917.98188043,43044733.69565217,129840184.28622825,201.64011515151518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,993,156.0,101.0,79.0,218.0,608.0,144,47794,1787,1.0,81.0,11,62,2010.0,362.0,7.1,1.78,0,129024863.38324557,22013336.023773707,107011527.35947186,386.121355,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,1813,100.0,91.0,67.0,597.0,2000.0,818,17829,4729,1.0,99.0,11,62,2008.0,641.0,3.7,2.35,0,105339946.59106933,22294812.42713757,83045134.16393176,272.486355,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
1,260,75.0,95.0,32.0,563.0,826.0,1436,22679,3558,2.0,149.0,11,62,2005.0,642.0,4.6,1.85,773,101141531.74934459,39325263.6968766,61816268.05246799,57.19225312499997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
1,175,148.0,100.0,265.0,265.0,989.0,651,35965,2654,0.0,144.0,11,62,2014.0,830.0,4.9,1.85,11000,85685949.01951963,20276341.57880508,65409607.440714546,222.59077499999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,417,253.0,105.0,154.0,501.0,884.0,1731,186984,2287,0.0,491.0,11,62,2007.0,617.0,6.9,1.85,0,92680180.37239265,23155523.396044377,69524656.97634828,200.25085500000003,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1863,204.0,108.0,0.0,487.0,2000.0,1388,210680,4403,1.0,479.0,11,62,2003.0,931.0,7.1,1.85,0,105991584.80932066,45653505.43478261,60338079.37453805,32.165271428571444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1734,72.0,101.0,545.0,545.0,1000.0,348,81783,3816,0.0,283.0,11,62,1995.0,1000.0,5.8,1.85,0,110806830.19681759,28347283.464566927,82459546.73225066,190.89047222222223,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1,1253,62.0,109.0,322.0,861.0,1000.0,256,98794,6313,4.0,251.0,11,62,2004.0,960.0,5.4,1.85,0,87857296.57479618,47010370.56643727,40846926.00835892,-13.11081891891892,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,87,106.0,117.0,99.0,165.0,596.0,1911,58222,1293,0.0,331.0,11,62,2003.0,265.0,7.1,1.85,0,87818507.82017934,26087717.391304348,61730790.428875,136.62779500000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
1,1214,123.0,107.0,30.0,318.0,742.0,1064,62421,2341,1.0,185.0,11,62,2010.0,360.0,5.8,2.35,10000,69269136.62798089,22013336.023773707,47255800.60420718,114.66896500000003,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,322,64.0,118.0,30.0,284.0,962.0,1159,28649,2390,0.0,185.0,11,62,2002.0,593.0,5.7,2.35,2000,75241543.45266259,26682267.926625904,48559275.52603668,81.99080999999997,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,2271,31.0,114.0,0.0,582.0,982.0,933,7354,2753,5.0,50.0,11,62,2012.0,618.0,4.8,1.85,0,68599397.55349007,20907079.45329582,47692318.10019425,128.11563999999998,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,156,364.0,128.0,151.0,852.0,1000.0,454,61114,3869,0.0,212.0,11,61,2014.0,1000.0,7.5,2.35,22000,52785400.03210327,20276341.57880508,32509058.45329819,60.330000000000005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,2124,85.0,72.0,0.0,384.0,3000.0,702,11634,4480,0.0,58.0,11,62,2003.0,455.0,5.4,1.85,227,62464356.17174456,26087717.391304348,36376638.78044021,39.43971499999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
1,2098,140.0,89.0,19.0,349.0,526.0,148,25960,1383,0.0,389.0,11,62,2005.0,392.0,4.1,1.85,1000,56976307.536231436,24578289.810547873,32398017.725683562,31.815590000000004,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1505,184.0,96.0,9.0,107.0,826.0,1436,62364,1825,0.0,337.0,11,62,2007.0,626.0,5.9,2.35,0,55402604.57418235,23155523.396044377,32247081.17813797,39.26302000000004,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1218,89.0,77.0,25.0,16.0,304.0,1040,13319,575,0.0,53.0,11,62,2000.0,253.0,6.3,1.78,347,63475608.80921604,41813066.2020906,21662542.60712544,-48.19193,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
1,214,61.0,111.0,132.0,455.0,1000.0,842,18915,2851,0.0,87.0,11,62,2015.0,465.0,6.8,2.35,33000,43190063.51452006,20252302.57745225,22937760.937067807,13.260015000000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,1116,166.0,129.0,468.0,183.0,919.0,2035,113068,2024,0.0,337.0,11,62,1982.0,691.0,6.9,2.35,0,93434700.22880828,49742383.41968912,43692316.809119165,-12.162800000000011,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1633,165.0,110.0,119.0,332.0,1000.0,842,40469,2382,1.0,135.0,11,62,2008.0,931.0,6.1,2.35,0,43768625.07508952,24524293.669851325,19244331.405238196,-21.52951818181819,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2156,131.0,137.0,70.0,464.0,4000.0,1728,38658,5746,0.0,284.0,11,62,2006.0,884.0,5.0,1.85,930,46601167.49440973,23810218.253968254,22790949.24044148,-4.280804999999955,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1286,29.0,124.0,8.0,232.0,508.0,1624,5427,1660,1.0,51.0,11,62,1998.0,270.0,5.5,1.85,0,55470108.62852761,29448711.65644172,26021396.972085893,-11.638249999999989,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1761,43.0,93.0,12.0,636.0,18000.0,1056,49680,20188,2.0,117.0,11,62,1991.0,769.0,6.2,1.85,0,67028409.56381057,35243318.64904553,31785090.914765045,-9.812435000000033,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1,732,90.0,98.0,20.0,160.0,889.0,1645,18481,2110,0.0,230.0,11,62,1979.0,877.0,5.9,2.35,4000,5846352.686233478,66117630.853994496,-116486365.64581443,-185.5662025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,136,333.0,105.0,210.0,101.0,978.0,2000,79461,1454,1.0,463.0,11,62,2010.0,191.0,6.3,2.35,10000,39179585.30647632,22013336.023773707,17166249.28270261,-22.018864999999987,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,798,37.0,127.0,16.0,399.0,565.0,975,19126,1735,1.0,155.0,11,62,1997.0,441.0,6.7,2.35,0,52970259.6872025,29907414.33021807,23062845.35698443,-22.885859999999983,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1121,293.0,104.0,53.0,652.0,22000.0,1557,99236,33903,0.0,321.0,11,62,2008.0,11000.0,7.5,1.85,0,37257480.84277507,22294812.42713757,14962668.4156375,-32.887219999999985,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2264,233.0,98.0,406.0,406.0,860.0,880,136048,2609,5.0,700.0,11,62,2004.0,523.0,7.2,2.35,0,41642083.5565802,38116516.67548968,3525566.881090522,-90.75055333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,1109,282.0,92.0,34.0,322.0,383.0,698,35131,1945,0.0,255.0,11,62,2013.0,333.0,4.8,2.35,16000,35373316.87732929,11332894.053408999,24040422.82392029,112.12959999999997,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1142,57.0,123.0,36.0,631.0,10000.0,2032,42315,12338,0.0,140.0,11,62,1995.0,1000.0,6.6,2.35,0,50476932.04343176,31496981.627296586,18979950.416135173,-39.740414999999985,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,806,324.0,128.0,835.0,755.0,11000.0,806,136673,13189,1.0,281.0,11,62,2008.0,896.0,7.6,1.85,10000,35491114.13224154,22294812.42713757,13196301.705103971,-40.80999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,2107,156.0,91.0,17.0,78.0,534.0,766,75920,1083,0.0,474.0,11,62,2002.0,385.0,5.5,1.85,0,40129218.428082265,46693968.87159533,-6564750.443513066,-114.05909714285715,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2216,161.0,90.0,12.0,587.0,786.0,1515,55008,2462,4.0,93.0,11,62,2011.0,651.0,6.3,2.35,21000,37380567.15959883,20272753.94662553,17107813.212973297,-15.611794736842102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,1113,69.0,115.0,39.0,254.0,13000.0,183,90677,14275,3.0,389.0,11,62,1998.0,481.0,6.5,2.35,0,43810765.87489571,29448711.65644172,14362054.218453988,-51.23027999999999,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1638,121.0,101.0,29.0,429.0,812.0,1760,23424,3292,0.0,119.0,11,62,2009.0,533.0,5.6,2.35,0,32512890.913581338,22013336.023773707,-116486365.64581443,-185.5662025,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1111,258.0,113.0,108.0,22.0,1000.0,1940,55441,1136,3.0,165.0,11,62,2010.0,100.0,6.9,2.35,0,34281995.56989947,22013336.023773707,12268659.546125762,-44.26715000000001,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2092,174.0,113.0,350.0,619.0,1000.0,519,143137,3141,0.0,602.0,11,61,2000.0,960.0,7.6,1.85,10000,38017910.21710221,27875377.468060397,10142532.74904181,-63.61472500000001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,654,141.0,87.0,2.0,270.0,741.0,965,26624,1834,1.0,189.0,11,32,2008.0,297.0,3.9,1.85,0,29960358.637376163,30097996.776635718,-137638.13925955445,-100.45729999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1127,31.0,101.0,154.0,497.0,1000.0,922,9845,3174,1.0,77.0,11,62,1996.0,816.0,6.1,1.85,613,81296443.73486297,30593626.513702996,50702817.22115997,65.72999999999999,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,91,93.0,99.0,26.0,650.0,720.0,1053,15877,3327,5.0,102.0,11,62,2007.0,669.0,5.9,2.35,590,29621338.604896285,23155523.396044377,6465815.208851907,-72.07657499999999,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
1,1555,292.0,98.0,35.0,16.0,125.0,843,105797,189,0.0,281.0,11,3,2009.0,37.0,6.5,2.35,0,33534750.611097384,22374415.601970755,11160335.00912663,-50.120105,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1029,180.0,104.0,14.0,756.0,2000.0,1380,101730,5707,1.0,131.0,11,62,2010.0,934.0,6.4,2.35,0,34764254.930173896,22013336.023773707,12750918.906400189,-42.07639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,2182,94.0,109.0,15.0,350.0,3000.0,1151,32951,4257,3.0,44.0,11,24,2011.0,775.0,5.8,1.85,6000,24732016.124909423,21339740.99644793,3392275.128461495,-84.103485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
1,2332,112.0,75.0,19.0,806.0,1000.0,11,25870,3590,0.0,281.0,11,62,2006.0,934.0,5.1,2.35,0,27474960.853462305,10714598.214285715,16760362.63917659,56.42548888888891,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,124,84.0,90.0,0.0,518.0,681.0,1084,10986,2486,0.0,84.0,11,62,2010.0,611.0,5.3,1.85,0,27602496.724873424,22013336.023773707,5589160.701099716,-74.610115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
1,1839,120.0,97.0,212.0,637.0,960.0,1133,39541,3261,0.0,334.0,11,62,2006.0,917.0,5.3,2.35,3000,27729505.182217263,23810218.253968254,3919286.928249009,-83.539475,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1019,90.0,103.0,31.0,733.0,12000.0,854,22604,14903,3.0,124.0,11,21,2006.0,804.0,6.4,1.85,0,31990010.39570933,22013336.023773707,-116486365.64581443,-185.5662025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,806,59.0,106.0,835.0,458.0,1000.0,1115,34774,3598,0.0,162.0,11,62,1995.0,967.0,6.8,1.85,1000,33386800.52493438,31496981.627296586,1889818.8976377957,-94.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,615,190.0,115.0,0.0,107.0,10000.0,1993,50198,10507,0.0,202.0,11,62,2008.0,311.0,6.8,2.35,0,22525567.079980306,22013336.023773707,-116486365.64581443,-185.5662025,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1078,114.0,104.0,0.0,877.0,2000.0,1791,42664,5123,0.0,403.0,11,62,1998.0,1000.0,6.1,2.35,0,29804150.243957058,29448711.65644172,355438.58751533926,-98.79302499999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,853,80.0,112.0,41.0,490.0,1000.0,406,36983,3301,3.0,100.0,11,62,2008.0,500.0,5.9,1.85,0,21349360.775502432,44589624.85427514,-23240264.078772705,-152.12034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,2041,98.0,104.0,19.0,942.0,15000.0,40,31323,18760,0.0,76.0,11,62,2014.0,989.0,6.3,2.35,0,23716998.497714758,20276341.57880508,3440656.9189096764,-83.03117499999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,724,88.0,113.0,0.0,949.0,995.0,725,20539,4039,3.0,125.0,11,62,2007.0,975.0,5.9,2.35,681,21862148.481234923,23155523.396044377,-1293374.9148094542,-105.58559999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2122,13.0,98.0,15.0,281.0,691.0,1232,2061,1761,0.0,34.0,11,62,1981.0,374.0,5.4,1.78,501,22442898.789878987,52806820.68206821,-30363921.89218922,-157.50000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1852,52.0,121.0,503.0,83.0,2000.0,1298,33597,2251,2.0,185.0,11,62,1985.0,92.0,7.0,2.35,0,5846352.686233478,44610966.54275093,-116486365.64581443,-185.5662025,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1,1448,60.0,114.0,160.0,271.0,1000.0,1482,18366,1816,2.0,219.0,11,62,1998.0,367.0,6.9,1.85,0,26875901.40360736,44173067.48466258,-17297166.081055216,-139.15771999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,1577,154.0,124.0,57.0,905.0,11000.0,13,83786,17050,2.0,231.0,11,62,2007.0,3000.0,7.5,2.35,0,22764179.999561023,23155523.396044377,-391343.39648335427,-101.69006499999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2214,110.0,108.0,480.0,579.0,970.0,972,26100,4374,1.0,97.0,11,62,2006.0,931.0,5.9,2.35,484,21195613.42545635,23810218.253968254,-2614604.828511905,-110.98102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1532,173.0,95.0,83.0,206.0,991.0,1585,49888,2173,0.0,220.0,11,19,2012.0,494.0,5.0,2.35,25000,18324173.907414827,20907079.45329582,-2582905.545880992,-112.354215,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,1923,165.0,108.0,0.0,844.0,16000.0,1572,219091,23296,2.0,592.0,11,62,1996.0,4000.0,7.3,1.85,12000,39395168.11268324,29063945.188017845,10331222.924665391,-64.45347368421052,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,698,45.0,68.0,0.0,253.0,304.0,1040,4180,861,0.0,32.0,11,62,2005.0,286.0,6.4,1.85,264,22220772.203696877,24578289.810547873,-2357517.6068509966,-109.59186999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
1,1043,45.0,103.0,0.0,801.0,21000.0,1643,9105,25263,1.0,76.0,11,62,1995.0,1000.0,6.6,1.85,0,27588552.67414698,31496981.627296586,-3908428.9531496055,-112.40889999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,2090,377.0,99.0,0.0,59.0,264.0,1789,99353,537,1.0,354.0,4,23,2004.0,62.0,7.8,2.35,0,21732346.70557438,25411011.116993118,-3678664.4114187397,-114.476655,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1,1759,43.0,88.0,0.0,939.0,3000.0,702,3875,8189,1.0,75.0,11,62,2002.0,968.0,4.0,1.85,422,22665247.15381879,46693968.87159533,-24028721.71777654,-151.46001142857145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,1411,201.0,128.0,395.0,161.0,283.0,1410,68119,904,0.0,230.0,8,62,2007.0,206.0,7.6,2.35,0,18290440.257351663,23155523.396044377,-4865083.138692714,-121.01046499999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,42,192.0,124.0,0.0,430.0,6000.0,1419,189683,7567,0.0,559.0,11,62,2003.0,979.0,7.7,1.85,0,21194575.983190216,26087717.391304348,-4893141.408114132,-118.756495,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1712,77.0,84.0,2.0,472.0,787.0,367,13210,2915,0.0,138.0,11,62,2004.0,555.0,5.8,2.35,269,19962981.813149814,25411011.116993118,-5448029.3038433045,-121.43964,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,337,81.0,101.0,13.0,499.0,651.0,1904,14147,2698,3.0,92.0,11,62,2003.0,555.0,5.6,1.85,401,20099049.683445655,26087717.391304348,-5988667.707858693,-122.95588999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,75,81.0,98.0,143.0,153.0,302.0,89,23076,1189,2.0,158.0,11,62,2000.0,216.0,5.3,1.85,1000,21553278.096295007,27875377.468060397,-6322099.37176539,-122.67987000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1544,222.0,105.0,909.0,173.0,1000.0,1668,35137,2327,0.0,188.0,11,62,2009.0,909.0,7.4,1.85,10000,16064598.827013522,22013336.023773707,-116486365.64581443,-185.5662025,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,206,155.0,111.0,53.0,233.0,8000.0,1005,20186,9941,0.0,81.0,11,62,2015.0,963.0,6.2,2.35,0,5846352.686233478,19745995.013015945,-116486365.64581443,-185.5662025,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
